9626 26369
377 6984 747
1205 8524 -20
2357 2453 890
7791 3202 -796
429 7152 -361
4277 2494 -652
8690 6638 298
33 7720 -2
6296 3854 437
4229 8463 295
8325 5158 69
5636 4939 634
1790 2105 899
5531 3155 -164
4442 7507 862
8874 2123 40
7161 239 -367
8699 7364 413
5747 6745 -863
568 8755 -801
1813 2255 -274
7890 36 215
2584 6612 216
2683 2239 -782
2270 5903 -115
8854 3561 52
8559 4308 697
4693 8503 -849
7076 1313 760
5568 8747 -88
3231 4450 98
3622 9272 803
5334 3842 708
9491 1337 371
4844 7003 -317
2823 6302 -229
4599 2267 559
7982 5311 -541
5789 3650 -445
9182 8443 390
9625 1956 312
4936 7162 -10
7856 6582 -252
1097 5603 -51
482 963 -192
2738 8101 -565
6629 3256 -203
1414 1845 -594
1026 4226 659
708 4777 -393
2802 7450 -703
6292 1686 326
6763 380 -262
8878 8062 503
5324 2929 538
1013 910 -756
5268 2740 -123
5294 1033 651
4816 6645 -76
4408 6353 -188
8646 8858 -200
9616 7636 -184
8511 6688 -123
1969 5368 -473
6058 5628 568
1584 3006 -175
7476 666 528
2277 5073 908
764 7349 -453
5009 3067 -358
6152 723 856
7668 1808 -983
4208 4923 660
9595 3845 -570
3549 4725 -341
4418 3573 703
2414 2329 656
7001 929 -544
8381 2624 438
579 2477 750
4811 5514 593
4609 5834 -546
9087 9170 -53
903 9621 181
782 3567 -278
4449 1 587
7016 8057 -650
4131 2430 -12
6698 3225 -858
4166 4739 -171
628 8183 128
7895 4603 262
2005 3269 875
4278 7383 -152
2608 3734 -630
6505 1930 998
999 6029 -902
248 5718 -778
5432 3102 -692
7617 5534 815
5093 9005 -967
4656 4564 -924
5157 9171 -26
9508 8899 -900
5935 2814 -139
3028 6403 832
7604 427 826
4645 2645 550
1170 1102 427
7806 7522 -688
406 6261 418
5770 1735 451
1938 8184 49
8163 3945 231
6196 6172 84
9043 5149 -639
2228 9418 764
6980 4065 -693
2208 2339 -260
7737 1027 -677
5328 5992 413
4872 6938 192
3037 4239 -481
4522 4087 62
7038 5444 217
1661 4859 -357
6852 6303 938
1423 9168 -249
3557 9390 947
7846 2862 -524
3243 7997 480
8068 4938 -537
5003 3532 -566
4688 3521 88
7400 6585 -836
2829 131 555
7958 2921 -106
8994 2205 45
2739 2761 -606
135 1575 -19
764 7419 646
838 3 -922
2220 2104 338
8813 2587 710
6810 7243 -552
7828 572 64
9282 9086 -367
6701 4210 -162
9615 6633 -891
4509 5264 787
3865 7796 777
3619 3911 -776
62 9306 -356
7095 8346 -617
2655 5445 -412
9445 4839 918
1240 1997 -138
1637 4466 -724
4122 4798 -557
9513 2091 -815
6261 6273 495
2203 2738 635
4345 245 446
8409 4684 -201
9287 2731 -67
7242 4788 -56
5963 5314 474
7432 5330 491
4837 6213 734
1123 4540 266
1415 7412 -164
5529 7639 116
6957 6833 312
7614 7042 -468
3888 8646 -697
1345 164 465
4376 3538 -556
548 6998 528
6522 4931 350
199 2308 490
275 9013 -551
6192 600 -674
4326 1930 424
776 6771 -9
4277 3609 145
6709 3249 271
6941 7545 797
5356 3988 -367
6980 74 317
785 7896 -651
6583 5577 809
6267 5814 287
534 5169 -918
6801 9155 -607
4962 3314 656
3291 5055 -50
1463 2365 -817
449 724 881
4474 3414 255
5835 9244 -709
8984 145 -263
4578 1261 -414
9491 8005 -307
8920 8224 -573
2515 4829 -344
460 1576 444
299 8528 142
1760 2604 -482
5147 1604 -978
5622 1393 158
7928 5262 645
2472 8440 618
1135 2696 -623
1455 5251 -213
7412 3614 253
6149 2294 667
1071 3852 -184
8608 377 73
9435 6641 507
1459 7520 -70
7272 1227 658
2890 849 985
6004 481 -64
4939 9266 913
1496 1511 129
9395 4958 -566
2583 9061 669
9335 7170 389
2075 1483 567
1193 2379 837
4354 4791 378
5822 5782 -400
7143 2908 -950
4613 4554 823
4089 879 -43
2910 4680 675
1778 8957 692
6127 8750 529
979 4147 -847
2888 2151 289
6601 6704 935
3393 9447 -169
805 1697 422
4649 4940 100
9066 6599 -612
6747 152 -671
6506 8776 21
5482 9325 593
7794 8990 13
9043 6937 821
3084 9260 -150
2761 486 958
4464 890 85
8990 6587 56
7543 4611 -109
3411 3807 424
2859 7463 -706
7157 5164 -286
6782 6345 -653
5498 8275 -869
3597 1652 349
7040 1979 -358
6838 5384 147
4953 2345 -608
1122 548 510
2069 74 674
8340 9304 -748
7823 2619 54
3541 8644 251
6897 3782 -54
487 4631 -236
5081 9112 298
1228 7159 941
5279 3220 -570
4790 5912 680
1718 5391 835
3307 1716 -110
5416 6346 780
7853 8185 553
6557 3967 -306
7664 594 769
4535 249 474
283 4302 318
8044 4751 -643
2563 8676 -87
7600 6735 -559
1271 7367 841
4384 6276 -9
4187 2278 4
2871 2608 -931
8094 1088 702
3981 9434 -542
4111 4788 923
8210 6295 -687
1200 8225 877
9213 2297 -337
3462 7210 -546
1202 222 109
7343 6846 -595
1733 4162 817
3979 5018 772
5771 2389 735
8701 4133 741
8544 4747 -510
524 4400 392
9550 9317 -422
7942 4003 601
2753 557 312
1790 2478 -196
8573 336 -622
7587 7155 844
3335 7089 656
8435 542 -438
953 4657 -590
904 9344 679
4799 4112 -480
599 7037 -406
407 8703 358
3328 6610 -587
5049 3735 827
1227 4708 366
6010 9619 570
6732 2162 680
2622 1240 552
659 3794 363
1171 2173 -516
8957 4991 913
3900 5807 -210
3594 8087 808
5736 2992 -249
7828 9509 -109
3771 3882 200
3662 1169 -214
6031 8987 413
1336 5860 -324
4793 2398 -8
768 5091 593
769 5561 -256
2766 2803 616
457 6004 -951
9465 2903 -786
4072 8909 -635
2816 3977 -980
189 1864 775
7982 725 -982
4524 8742 906
8240 3092 769
3800 8465 -449
4594 9406 -300
449 363 326
3117 26 -184
8824 3074 -425
7158 1158 940
396 2188 -966
989 7092 -480
4286 8733 -815
6322 1038 226
7205 7587 -378
3207 3609 -243
8599 7972 112
3173 8219 -476
356 1844 -583
8627 8448 871
268 103 -241
1604 8022 219
7288 7136 -119
3519 4910 158
3023 8145 -540
7488 3701 -78
8624 4889 -667
5364 3464 -703
2187 3598 -146
3755 9341 867
855 9104 342
4075 6311 -753
4349 451 -501
3475 6402 405
7702 7282 -494
5934 2043 971
8836 64 -619
89 5700 -621
1762 5902 -928
7966 8379 639
6165 4105 328
7814 3345 -533
6501 3831 -445
737 1448 -490
6204 92 205
6992 880 281
5884 8314 -839
8753 7899 -41
3437 189 -425
5991 7293 541
4605 1240 220
7594 9152 340
5196 4504 311
5988 5887 677
8241 7129 -89
2340 1022 939
5613 1985 -500
6719 5568 -903
9055 2733 324
4191 124 -207
8817 5872 552
2964 3975 -5
8857 4763 -55
9563 309 493
5198 6367 427
298 1406 923
2174 9368 -333
1 5950 -955
5934 2889 -324
9074 8546 -293
3426 4121 -333
1259 1783 -79
4914 9542 -330
3548 5534 -877
7084 3324 -914
7938 366 731
800 8367 29
240 2964 409
175 5780 10
5494 8325 259
2449 4940 -302
1995 226 -453
8801 9514 -122
2877 1959 709
8079 2651 -19
8277 6740 565
6952 697 -224
5663 8440 94
5158 2710 329
8358 6277 -80
900 6926 -772
4212 1683 -589
4039 9381 926
2850 3342 933
5399 9032 -694
3195 4895 -902
3772 3022 323
3992 4531 -788
2994 5054 -164
7526 3770 -539
4461 7634 -230
5658 3542 290
7488 3204 60
2912 5548 959
23 9336 -897
7682 4837 -363
2652 8543 167
7192 9210 -424
5228 9580 96
1005 4693 131
127 7251 191
2086 7395 163
5034 437 706
2776 7906 975
4962 7995 -116
2951 9234 -745
2910 3176 3
6681 5605 980
205 4144 312
1488 1267 824
3917 4851 811
6763 6333 415
8629 4570 -945
3623 7060 -368
3969 7423 233
1254 4492 -284
6592 1279 -34
1879 4368 867
7882 338 853
3122 7915 -195
7747 4032 -400
9308 5757 359
3310 5368 -671
1874 7861 -582
4173 9007 -450
1722 3579 -364
1802 7118 627
4801 4742 396
4122 9505 -191
106 6869 234
8820 4040 -396
2188 8031 528
6128 8327 8
163 6309 -175
4620 8250 823
2104 8961 -250
2491 9542 -390
936 6723 793
7902 6239 526
574 1212 -931
7565 4395 -613
2672 520 -757
7891 2128 85
8752 5475 988
2082 4154 -204
2237 5965 866
1150 2028 89
6731 8006 -20
8459 2140 -831
7533 3818 126
6543 4813 -481
8511 3379 433
5636 3364 679
7737 3864 421
7591 1726 418
4357 378 208
2940 4638 482
6403 4557 -506
8158 303 471
8773 5900 952
7568 5586 112
3405 7889 650
2826 5337 67
2133 2378 456
4399 7322 -603
9138 7723 -632
7774 5145 448
1763 3020 40
7988 501 -695
3741 8742 -650
5200 2143 265
5003 2067 -819
6963 4443 887
2739 1800 -748
8228 753 -914
7487 1275 -49
7193 3621 -59
4608 7440 274
4065 9621 -325
5427 7024 813
6382 4024 -960
8743 2891 -78
2937 8026 386
3891 3481 -273
6083 5826 276
3182 1280 565
8226 1055 42
4282 461 610
3430 9611 591
3135 7264 752
5447 7369 232
2379 5256 135
140 7054 -204
1811 7030 791
8781 4057 -3
1681 4457 396
3064 7761 -203
4703 4784 590
1251 6973 691
827 5215 -378
5839 2171 -755
6597 6924 239
6583 5241 816
1111 4655 89
2525 266 -286
6270 8819 75
4047 1722 281
518 877 99
6745 9423 730
8941 3764 -381
4259 5470 619
7254 5256 -743
6544 549 37
7468 2714 73
8523 134 38
4583 5711 -972
5179 299 -190
4674 6035 -170
6723 2225 -194
6351 5217 -233
3449 4069 734
6472 6304 477
9562 2451 -445
8602 5221 231
5308 603 816
5915 8984 932
1750 4478 -780
3032 393 -451
5578 8909 96
1114 3718 -528
3469 2134 291
528 1935 305
8206 2730 -252
1894 2695 -370
4371 5360 169
8212 3449 -316
648 3878 186
3859 2280 402
8022 3072 -275
9123 6238 -793
2389 7853 460
6366 3100 -282
1619 6865 653
9368 4450 -783
126 371 -153
5853 4944 -320
6944 9120 -884
44 2355 978
7927 1404 -705
8993 3298 14
3149 4950 -868
74 896 -1
2241 4077 -62
5684 215 -732
3035 6324 -47
4317 1715 128
2644 9224 -362
5392 1789 -81
5400 5950 364
2111 6564 -355
881 5031 914
811 1617 -367
5040 1342 764
2106 2599 520
7999 3743 -147
7448 5401 81
4918 1669 68
2144 6675 879
1283 6648 -28
558 6088 -520
159 3190 935
2677 1274 905
8524 5946 -220
8334 9381 178
6680 6514 -128
24 3379 -56
2463 2668 -310
5418 6153 -450
2699 4804 633
6122 1490 -837
54 2216 -644
6455 517 132
4562 7166 -277
430 7339 779
5903 2911 -495
8840 5068 -847
2574 699 -877
4396 5865 534
1062 3706 -698
1223 799 168
4329 7687 -164
959 4448 770
9248 3271 -282
1198 3131 568
6421 2538 -19
5597 8034 -737
7212 1509 148
1806 3741 41
1413 7381 -360
657 5327 -492
835 292 546
5992 8361 -785
2828 8219 -925
6011 2658 502
6071 447 -37
6960 2733 133
1566 6942 532
1178 6091 865
8820 6821 -206
4442 351 -32
4149 6081 871
9505 9354 -551
4444 9162 762
2867 5891 439
98 9618 -949
1993 8081 966
1861 2037 -667
3330 8504 -633
2446 7081 -864
4497 7147 296
4324 422 -87
5312 555 -868
1408 65 402
5048 716 -422
2844 6106 942
1268 238 -165
1071 6118 -200
8835 5032 -836
3218 7599 -743
2051 7510 195
2220 1439 -792
7400 1451 -441
7250 429 -615
6831 5817 107
3841 7571 -37
2756 6552 -798
5914 6659 179
7746 5030 570
6454 9229 -706
3330 9087 342
4039 5705 877
1810 1352 544
3283 2982 645
4010 1176 -672
9404 6858 -770
2453 4799 -619
9045 6802 -63
4524 9132 428
3234 3867 601
5484 2123 525
4845 5159 842
6520 4722 897
654 817 49
2867 3711 -794
166 5493 331
2275 5544 -270
2717 2400 -10
6532 9453 62
4354 9500 -948
2209 8989 -607
197 1184 -61
2801 6989 -266
665 3178 -974
4538 899 249
496 6027 -532
8462 5684 -412
2719 7539 -703
3669 4013 812
4130 3955 -806
4804 4055 447
5808 6237 400
3176 2090 -802
6672 1356 -496
5149 8776 -21
2671 4496 3
4000 7653 208
856 5433 -831
3665 5561 -671
9340 6672 -820
9603 8871 -410
7438 815 153
6353 2066 467
4032 1389 -348
7109 5111 -843
5442 6663 -555
9216 8468 -318
985 3280 -137
2517 1276 -909
1578 5852 -90
9168 5009 905
8211 9319 -676
524 7319 898
244 3477 505
8 5176 -953
3927 3814 143
4821 4358 641
7347 2401 -647
1846 2669 347
1326 9249 -343
8166 1712 754
3838 7820 -150
3420 5033 -648
9347 8911 503
1851 1187 -890
8086 753 -879
9076 8719 755
5705 4431 -488
1783 3049 697
5471 2628 527
2528 7467 262
740 8967 -521
3518 3146 -836
3497 3129 426
3339 8656 889
773 8882 -622
94 3897 927
4985 3506 -729
7777 4408 508
2110 3243 -579
3009 681 -82
4110 3310 -325
3091 8556 939
1508 4266 -130
4197 1008 -18
7349 3027 -660
527 2355 -931
2234 5209 -665
6634 885 115
171 6302 398
1023 1695 -32
1573 5914 -742
4071 1061 126
5160 4663 -687
2314 7961 -350
8339 8149 730
5216 3004 -612
501 8371 -57
4400 1970 -127
6746 5047 -629
8791 7043 282
2874 2625 190
3157 1277 -58
9160 361 629
3718 5644 615
8088 3976 843
8457 4449 -83
9426 2389 93
1427 6182 -109
5734 3564 -996
7412 2820 191
6396 8975 -751
2506 2483 227
5860 6921 -958
8865 7188 861
459 2608 0
1606 1289 -906
4129 3639 544
6045 1537 -668
4242 151 469
2286 5179 -513
1237 4853 -142
7907 8988 360
328 6793 337
4814 7102 -299
1586 5035 254
4380 8175 634
3064 3982 -949
3352 3165 -905
8364 6 48
8005 3946 779
6744 2021 -182
4778 4580 -972
4643 5392 -470
82 5042 453
5062 2343 -315
1092 5312 -86
8560 2814 -766
2327 1139 -482
5226 5081 -200
5287 5029 -174
3174 4326 -856
6114 1178 619
2369 8316 -3
8787 6253 -97
8540 4414 -839
4224 9001 -147
1095 2244 436
7747 2457 53
619 6640 966
7504 4760 -573
9575 3450 -116
5778 4382 -281
435 5697 -528
3726 4588 -191
2511 4695 306
4066 2768 921
2073 1408 761
3211 7621 -407
4444 7891 127
4118 9195 -497
4613 8674 -161
3613 2953 585
3362 4190 747
425 261 353
5585 4970 178
4314 7361 -458
3973 6206 -742
4559 4123 -547
8913 6746 -33
8896 4093 506
8131 66 260
123 9169 -751
6733 3213 321
830 3724 -458
6485 3201 540
7347 5241 488
4462 5573 -304
472 6447 -148
8419 8581 -504
1290 9010 -150
5609 6727 -555
9456 4289 293
9294 2606 -235
4537 6258 609
4746 2742 822
7985 5467 250
2424 8052 -320
7180 4331 -414
105 6847 -345
3833 8338 463
3026 3426 940
3755 4885 -665
3343 6711 196
2196 2403 -643
2316 1415 -870
4360 5404 824
6554 2644 -357
8583 1518 335
4039 6236 -12
385 1636 -957
8035 1634 613
8478 5678 437
7909 4002 -782
1542 4498 179
5761 6652 908
5092 1821 934
5581 189 93
3780 5030 880
4445 5893 -291
6872 437 785
6931 8251 111
8398 2332 -186
852 1996 -914
8395 7031 268
6237 4605 -376
3359 1737 -533
2124 4141 468
2186 966 -377
4371 3716 -604
8513 6423 670
996 6985 -737
3174 8908 947
3546 4293 201
7921 5320 -541
757 615 -289
2246 6923 109
9301 5638 -371
1915 1707 133
5157 2910 -122
5815 6522 -27
8645 8522 -553
3089 3034 972
3420 3544 -329
4693 4061 184
2471 2258 823
6841 9602 607
596 5761 823
6914 7983 838
155 5241 -293
7725 1699 -763
775 5452 -365
7463 5243 287
6469 2655 696
8837 5067 894
8276 993 356
712 8809 854
857 3913 962
3621 5655 -794
182 863 -329
781 6925 -338
7542 6991 -626
26 2984 -523
3129 4111 -64
7852 4291 303
3545 5646 292
3540 786 593
9204 2006 -886
5107 4960 -464
8409 1715 -890
235 7942 952
689 8135 -881
3656 2626 964
9080 9225 62
3624 7748 -696
5750 7733 -7
3833 2453 -135
3597 918 350
901 2022 -249
4909 8891 -92
390 2047 881
8288 5059 -509
352 176 224
2601 7293 177
8946 5205 -57
3615 9124 980
6812 9145 -360
3687 7507 862
753 38 -326
7417 3640 704
8878 2344 503
2720 6189 -825
5492 1425 -4
3145 9159 687
9246 730 -556
3439 2678 980
3907 7311 986
351 455 79
2402 1617 740
8845 4432 -897
1810 7496 785
5796 5845 489
2302 9405 502
3653 7931 -773
3779 6576 -386
1273 6441 -196
3582 1469 -179
5079 3110 -80
4594 8878 481
4977 4244 -46
3089 4320 803
7068 5271 -721
5444 149 684
8166 2551 133
2457 6834 -56
3293 2317 -894
4254 6516 867
238 2468 -466
63 6239 240
5681 9163 -513
649 8968 109
5660 8984 630
2842 8035 151
1305 1705 36
3828 2644 -435
480 4726 -751
6520 3767 927
5257 5040 757
1307 5092 -513
3232 3242 610
1268 7406 -8
7220 3442 -118
8610 7055 758
1508 3601 -77
3483 4155 -801
4378 4864 700
768 7466 -47
8451 2377 73
1031 1400 137
8633 6467 -293
4511 7288 -521
9416 7973 669
3738 5723 420
9369 6759 136
1276 1978 -625
6796 7358 -155
5999 8763 -13
745 827 742
4796 6204 -841
6238 4276 862
4726 7470 -495
2585 6885 493
8976 9308 88
2266 4111 -216
1707 5855 875
7604 6059 -814
7836 5168 205
6683 6158 -994
3633 2208 -630
1139 4906 -57
9607 3988 -515
320 4925 544
1018 6641 -248
3034 5959 544
8917 6541 867
5186 5119 -9
7526 3048 -483
6763 5242 513
6575 3196 -119
3874 1474 692
3972 9159 -498
241 5079 -246
8323 5732 566
7313 9338 84
8084 4708 -713
4596 729 -950
2357 6214 781
253 6675 96
61 3148 912
6645 2420 -485
6582 6278 292
4673 8177 -910
5204 8338 -918
5735 4204 638
2176 9304 494
1774 8933 869
7883 7688 854
3423 9037 764
8125 7549 288
3363 2950 632
5590 7027 932
9532 2653 465
1401 899 -921
4701 6072 -218
605 8571 112
8491 9210 866
3254 1071 -228
5630 2503 452
2639 5974 291
2277 6505 661
2215 3098 861
4976 1251 361
1707 9510 256
5885 2698 777
6668 9489 968
6022 8868 744
8026 5071 385
3233 5661 -376
1909 8196 863
8196 8676 -947
1154 8168 802
2935 1130 -840
9108 3477 -909
1795 7979 -454
3617 6277 -875
6644 3170 -20
1061 2811 -141
2052 6325 -237
8648 1615 -968
4930 7439 -588
2661 108 -522
9315 254 326
3887 7121 -20
5857 126 -698
1832 9312 15
394 9592 -601
3311 4963 932
5814 3674 -361
5458 1910 -651
9260 8178 -175
7582 315 -463
8689 6516 -938
2564 8310 -150
5205 2584 -665
293 117 20
8953 4043 416
3618 2403 -226
7459 6823 60
904 4579 -854
6186 535 624
2026 1630 36
4172 3708 805
2902 3190 -621
9299 4382 -4
2571 5870 25
1564 6495 -775
2989 3609 831
6126 8617 664
3261 4850 128
2533 7668 515
4823 3106 -344
3659 3599 -184
4956 9164 -813
5238 1259 -861
409 2277 511
7743 4903 601
8171 2422 -121
9182 9236 655
6305 5112 -739
999 9304 -999
6687 1876 -286
9537 6174 417
4968 6963 -66
2313 5281 -546
2621 7899 -818
6216 3099 617
2284 8403 -907
4982 8817 -422
7764 2085 -827
9072 5773 333
2436 3970 -748
1842 9552 -903
4656 5386 -974
4583 8243 508
2158 678 43
2104 8001 -97
5897 8431 -206
4901 6491 11
6647 4903 -427
7703 1656 -404
9365 1076 -816
1029 87 -55
402 1310 -329
6521 7360 753
3063 6767 618
9282 9605 -856
236 367 802
1985 9203 314
1169 3467 -246
2260 2018 102
2260 9258 626
6363 3121 -689
3193 2166 383
4548 3642 -35
5486 7616 884
5404 2879 17
9097 2967 39
425 6678 600
6937 8690 671
6800 5313 -2
7216 5981 -71
4904 4532 598
8173 2322 -566
3191 6646 -639
4630 5748 760
1284 224 175
1798 4355 -674
9571 1887 -971
7795 9217 -453
3236 875 -766
173 6476 -226
8405 4300 155
1644 8950 608
2788 9374 -162
5014 9067 -187
7714 47 564
3062 8800 -193
3274 4599 521
8328 5658 412
4877 5824 -974
8287 6594 -128
7340 5344 927
8547 9141 650
2578 6176 481
419 4103 -961
5978 5411 -68
830 5626 545
6392 3229 705
7535 123 -289
6274 1927 118
7028 6740 11
8612 8103 -549
2282 4647 560
8179 6322 38
1196 3987 631
619 2521 257
3782 1141 -979
2142 6657 931
1365 2884 458
6707 4662 -471
8833 4778 -795
3440 9060 -293
6878 7608 94
4923 2973 800
8673 1833 906
1250 40 -715
3425 8679 350
3023 5743 -901
6153 1466 960
173 5879 -271
1059 2644 576
5762 6551 -424
8163 7573 -311
435 4571 214
3154 1119 550
8650 8111 -280
6734 4152 -762
9102 3402 -150
5893 4132 -503
3068 8433 992
6480 5909 330
8437 7659 -116
5101 3927 -743
2046 9447 -606
9292 2685 -91
4438 3061 -538
2830 31 58
1501 9225 -740
9013 6120 610
284 8322 302
395 6590 -309
6549 3454 378
5260 2959 864
289 3475 -629
6618 695 947
5071 8340 909
2328 6991 -884
2706 9220 448
1909 1212 349
2951 6072 498
2042 1002 80
1014 8403 497
8536 6015 422
2544 3854 -685
6021 3271 -641
142 9348 398
2794 7663 -166
4895 386 198
8920 2886 -159
5505 5740 586
6445 2715 -967
5713 1993 -544
8199 4174 466
9399 6814 -329
3839 3178 -583
6595 5372 -709
166 4017 -956
7686 1982 27
9006 2728 -565
4658 9053 -589
5360 1490 577
5955 3887 -355
4370 1539 -298
