17
985 960
132 705 992
229 808 956
737 637 -718
535 510 -212
150 279 -673
360 693 -75
202 401 413
829 592 666
105 673 -118
644 206 -981
676 213 554
258 604 364
707 752 -761
572 72 29
711 96 496
683 558 519
326 45 681
335 193 -671
426 295 89
356 587 926
114 397 229
106 129 -982
470 370 -370
498 787 -413
782 662 -331
236 557 781
687 114 -685
256 327 23
177 754 -936
715 820 -647
718 660 788
136 81 625
786 3 724
722 506 508
372 70 -180
555 272 44
724 574 940
284 784 -983
148 520 -260
20 156 10
95 80 -139
674 605 200
441 691 -674
305 551 -109
620 330 -150
595 397 989
197 674 604
288 394 -955
246 168 -262
140 596 -656
498 80 -258
16 667 744
340 745 429
24 782 -514
587 7 -842
466 814 58
472 81 -708
717 189 -16
810 517 666
393 460 193
603 146 648
364 228 535
794 126 754
329 487 -721
204 662 730
115 46 -81
302 19 -120
584 573 -980
15 604 -318
350 337 37
31 643 630
466 285 -845
760 653 -653
707 485 -98
247 175 947
325 430 196
188 375 -80
549 661 142
331 565 768
73 536 -211
290 441 652
359 186 -163
441 400 167
602 89 844
663 175 -111
401 390 -177
646 350 -990
368 54 -171
315 382 861
80 198 839
181 443 316
598 430 893
230 527 578
233 294 747
610 63 -442
718 804 833
396 678 514
93 83 466
146 37 90
246 547 -428
266 785 519
437 580 -563
310 467 955
156 617 922
244 461 -448
538 730 -755
53 635 -292
88 264 -644
353 413 -473
367 148 -80
764 634 706
647 9 669
531 710 -253
29 632 -9
101 689 -310
76 42 33
498 29 -460
256 98 -464
457 617 110
53 64 723
224 98 -795
393 565 -140
504 322 233
237 405 566
218 672 457
348 677 -301
257 496 -749
603 496 792
259 76 395
366 613 515
539 387 414
693 759 -361
35 110 -715
52 805 249
574 362 -89
800 286 818
383 507 513
630 196 398
565 57 -52
55 704 250
150 506 486
331 721 -377
391 494 430
125 97 164
174 597 -871
193 427 866
718 574 -113
678 183 711
69 647 72
303 486 307
613 683 -621
819 352 -357
440 166 87
650 406 -161
385 799 -988
808 802 -144
501 112 48
381 193 624
775 272 -757
294 737 -988
212 397 598
715 20 -639
413 86 -260
591 156 -502
57 519 -339
251 200 773
506 610 -380
803 496 394
376 130 -146
720 478 760
431 455 -655
582 436 664
17 300 -774
308 407 163
291 776 243
537 699 -294
383 249 578
408 309 -500
475 662 -990
432 436 -233
344 704 -90
576 680 -162
392 360 -491
592 309 -429
142 551 -238
29 511 -556
646 762 -659
755 186 -344
281 235 -739
782 593 -195
546 34 397
285 356 -137
604 403 355
462 261 -572
382 110 988
503 807 -740
727 48 628
591 487 -994
624 231 648
730 383 136
251 470 -52
703 381 775
292 178 -416
620 807 -762
551 202 -511
80 515 284
601 660 -789
155 77 961
571 804 -875
557 323 -571
449 781 -735
259 196 -533
794 750 432
416 801 877
621 156 -738
624 820 632
393 166 754
568 31 -669
680 31 -550
338 716 -77
171 518 -583
133 280 0
783 512 -404
377 202 -96
666 525 207
699 4 -379
662 193 -832
457 278 -516
776 35 -862
757 68 169
588 20 421
793 729 -608
294 508 -459
347 33 -136
170 446 355
271 295 795
352 471 -849
829 337 981
405 261 595
83 108 414
30 815 971
554 671 324
234 610 64
637 724 -272
576 312 -457
271 692 214
346 747 -276
239 411 -160
677 185 -337
410 114 -150
351 466 -522
344 807 -63
348 766 285
758 192 -342
786 736 806
713 200 -166
141 691 52
705 455 -566
164 174 97
743 335 -802
95 202 -359
273 379 138
656 608 -378
87 659 674
90 723 684
128 587 -201
693 162 -586
12 260 350
804 46 -711
546 462 364
67 792 706
73 18 -799
669 62 287
7 509 -423
795 17 199
143 173 -800
388 782 -729
451 688 -523
298 253 -816
778 337 -745
568 60 740
652 749 -826
10 704 -291
55 5 988
100 741 -80
97 382 -637
749 401 163
19 221 -98
588 290 -37
529 309 44
343 536 -622
793 164 873
139 471 -16
671 766 577
159 252 586
397 423 201
614 314 746
498 578 -904
822 347 -566
58 229 -301
298 545 -450
410 450 632
326 821 188
614 36 500
223 315 -947
396 784 -347
48 790 321
185 184 -762
166 777 760
72 299 -996
378 642 -148
631 626 894
606 651 -564
439 415 -500
472 346 -829
374 444 -862
558 15 -828
626 150 -424
317 663 -895
214 353 199
121 204 -342
274 177 263
695 770 -594
434 793 -71
812 211 -256
631 236 741
571 429 -660
702 425 -364
400 681 504
249 30 679
642 79 517
558 380 637
610 793 -662
728 320 -720
167 444 -931
359 253 778
589 689 -590
518 114 -431
716 146 64
202 809 -91
430 326 -655
204 181 -122
699 476 -504
575 245 -861
801 712 347
453 518 793
665 723 537
687 745 755
468 672 -483
444 744 -365
189 797 392
286 93 -226
399 538 -999
287 765 434
160 677 62
172 531 -211
93 402 966
190 408 -941
328 475 -478
22 590 -424
179 119 -690
505 180 120
601 774 -248
811 794 -994
808 51 -655
248 387 666
329 693 -648
533 505 758
683 35 987
476 164 -514
737 11 -808
621 381 123
713 601 -543
50 53 -114
387 337 -83
534 357 942
383 260 -465
381 600 -264
496 79 115
598 630 332
680 576 -73
293 385 858
242 389 913
741 407 -392
788 151 182
386 292 -129
592 578 212
287 681 430
412 280 -13
79 651 858
650 204 767
166 542 -191
553 83 550
468 10 -86
526 66 -795
815 477 38
794 558 638
674 85 -79
93 515 35
604 474 49
107 792 -819
409 417 -125
272 477 868
686 117 681
804 693 526
687 63 152
735 238 802
315 425 -808
413 144 -672
608 372 654
406 706 36
63 52 383
366 283 992
150 166 -208
807 824 147
52 57 573
651 708 -252
625 575 547
348 160 607
803 790 150
720 382 -414
542 763 299
298 212 -792
153 71 -203
727 62 -874
251 484 -337
110 71 -618
156 279 973
277 127 -967
38 471 -752
369 258 -437
766 235 57
336 819 114
306 286 240
766 747 -56
530 210 481
373 707 541
516 784 -384
593 534 406
84 561 -484
25 365 626
468 535 -572
700 378 -243
736 654 560
442 416 -212
649 519 758
154 170 984
613 110 759
686 181 -949
745 409 -94
78 46 201
485 393 -249
682 809 974
67 659 -330
290 316 -657
113 631 39
268 405 210
17 111 -990
288 110 -838
425 223 -81
148 45 179
427 689 -327
590 450 995
202 696 657
737 230 -385
607 783 -109
533 795 916
683 528 -240
278 126 -133
69 806 -817
797 144 -122
299 139 -555
525 103 44
74 449 -284
655 459 -339
75 196 971
181 70 -301
8 23 684
496 18 840
728 587 -654
205 786 -445
36 563 -800
102 161 -185
705 656 -729
244 473 -162
820 749 -433
390 287 922
491 659 60
341 630 92
470 498 973
591 424 -892
515 518 -671
485 83 654
436 385 -31
337 95 -495
59 185 -561
533 515 774
373 641 153
511 211 117
690 73 -553
232 737 -477
581 585 439
360 700 -421
778 456 199
331 548 610
233 692 -423
799 13 591
306 813 374
271 323 -9
144 174 -619
137 571 -247
317 636 -671
166 525 -214
451 796 -219
427 209 671
551 81 -673
635 72 409
307 45 748
676 408 990
5 392 -813
173 185 -953
136 48 -632
120 78 840
759 481 -846
248 329 -887
242 451 759
471 690 444
618 518 191
72 339 197
728 197 890
587 55 -244
620 236 519
381 215 901
817 533 419
133 310 371
367 726 -968
90 509 156
23 229 243
106 328 191
233 641 -504
595 292 -943
333 724 -599
696 591 351
178 804 -111
307 714 433
702 441 -477
716 669 -171
525 644 447
53 782 802
750 592 -441
614 732 195
747 809 -680
421 244 -842
820 499 668
688 572 -220
182 311 -346
681 101 452
520 211 -172
237 590 -67
789 527 -683
147 344 -182
416 262 -454
381 428 897
391 166 301
82 379 -392
196 395 -737
602 35 450
692 113 20
400 704 -260
103 409 250
120 445 -126
331 399 -320
66 356 389
287 686 -53
195 376 -640
558 791 625
642 728 -185
217 707 -355
791 597 939
92 462 920
430 369 248
691 618 -724
452 491 899
691 322 -238
226 657 281
533 129 -666
668 26 559
617 463 543
475 184 994
763 284 -387
355 409 391
727 657 -696
809 699 -122
570 809 -586
230 257 -164
654 132 -868
547 721 289
6 325 -821
792 249 -197
9 206 -634
639 800 -245
599 620 -563
245 353 -319
399 541 -98
260 212 -128
749 226 690
757 439 869
80 467 972
591 754 -446
9 34 157
381 655 -651
57 134 99
375 708 676
675 714 -563
348 178 -264
648 524 200
577 29 -268
576 553 -817
740 133 -426
91 493 791
202 100 883
562 512 634
302 755 846
293 732 422
294 236 975
423 309 -150
388 268 977
344 753 -629
88 134 279
232 668 523
441 606 -369
650 512 820
701 571 501
447 270 -441
206 300 806
444 555 417
312 232 274
302 721 977
771 373 -757
753 125 -45
649 482 -524
216 165 719
17 285 -73
573 212 -525
170 329 -876
65 20 -993
130 225 904
97 156 331
324 602 -548
58 139 -614
499 551 -857
443 677 -196
685 694 -90
209 464 -881
473 587 6
87 538 -786
335 812 871
296 722 -665
593 668 -974
553 94 715
654 60 -152
110 179 -17
266 477 221
686 216 472
634 443 -705
675 447 77
584 178 565
91 250 -245
55 269 559
473 150 -781
387 607 -863
330 332 -934
48 396 -215
187 86 -543
811 465 177
18 581 -873
628 270 384
26 740 -921
230 677 -234
623 493 -428
711 533 198
583 173 320
60 620 555
825 507 777
811 402 -769
774 533 -773
258 789 313
671 753 402
480 73 -88
8 199 -494
634 801 -667
805 826
672 193 -856
197 187 330
743 697 716
687 161 325
21 223 540
660 104 658
194 309 -867
294 260 401
369 745 857
307 623 -46
91 190 -96
153 500 507
95 640 -721
779 734 532
774 709 318
219 532 -245
215 686 -377
575 214 891
669 437 307
690 643 676
248 339 -544
126 16 -260
460 537 912
407 206 -657
392 800 374
396 490 498
407 99 -877
30 264 780
392 513 -86
142 602 -742
613 154 -649
731 482 29
336 315 -149
53 777 -595
602 49 -511
6 427 -796
679 395 -553
237 399 -234
626 387 -926
444 688 -694
270 775 -110
587 680 -468
261 598 505
341 677 128
424 52 155
483 79 -978
553 195 333
653 600 703
769 403 -915
644 408 -6
371 219 134
284 673 567
205 781 472
334 447 47
575 192 -879
728 313 -512
764 696 -889
148 236 -973
534 181 -43
49 359 194
6 209 954
292 97 -416
719 275 249
455 530 269
692 534 -502
399 181 367
394 805 -420
388 143 451
208 55 -828
12 219 176
190 375 924
84 664 -172
715 174 -624
423 103 680
28 253 -544
449 6 -242
366 541 -885
410 341 -302
234 2 68
268 244 -908
706 603 -619
102 683 694
703 19 344
347 115 973
313 490 433
299 718 -346
562 437 -926
460 710 902
323 210 276
429 711 -169
32 385 -894
426 186 234
108 683 238
74 470 560
435 483 49
775 184 464
27 154 -74
599 757 549
386 404 -16
802 104 -693
443 199 -572
89 574 -387
725 29 417
626 648 -710
357 482 -64
39 725 517
524 624 -651
380 491 202
287 559 631
588 302 -167
106 805 877
395 430 832
499 156 401
571 698 -938
629 165 865
739 459 6
621 584 211
97 648 -581
784 751 -420
143 319 193
615 620 384
4 257 729
150 329 -581
72 557 262
405 251 -800
210 407 250
267 765 -93
69 214 -521
532 330 -559
132 700 -492
223 541 -511
475 352 803
92 81 -546
373 528 -372
165 677 -511
305 153 827
61 215 -184
204 191 660
352 336 25
194 682 -919
716 337 -883
307 20 -308
269 339 -750
727 470 431
774 593 511
715 350 -635
113 592 112
383 598 -35
136 20 -1000
71 746 -220
369 584 251
608 180 -875
535 259 -501
511 685 -431
779 384 -417
518 737 398
25 157 -842
197 116 979
634 34 -900
65 531 -287
491 130 -297
205 363 -959
612 352 874
354 413 -552
770 300 736
164 315 627
59 213 880
412 720 234
192 304 443
169 474 -85
300 496 -879
673 305 -185
699 228 -700
280 50 38
642 52 -329
719 247 436
712 670 -303
15 73 -456
654 785 211
429 294 855
570 664 768
378 404 -166
743 434 140
96 573 -796
513 316 296
752 727 -129
536 716 -294
541 743 408
592 8 185
183 580 -128
75 16 646
37 513 252
790 741 -274
223 160 -134
711 5 946
329 113 722
78 57 -856
307 568 5
40 38 -563
9 668 233
325 659 -576
779 536 -527
25 314 -989
229 719 581
100 781 982
21 438 -843
693 635 -377
257 624 -456
72 71 -176
376 234 -114
662 626 891
389 652 773
80 738 207
601 377 -356
581 489 -50
307 670 728
63 690 -220
206 218 -707
744 380 -267
744 126 -648
317 346 727
326 737 865
441 135 466
119 438 370
663 770 856
177 308 -778
722 464 301
405 395 892
344 101 513
13 255 53
344 18 -668
226 361 956
237 147 218
718 69 -446
404 53 -158
684 725 351
100 624 614
489 75 715
217 219 598
397 494 -668
311 720 -180
435 237 620
17 3 265
671 38 158
171 135 167
26 183 -684
595 511 528
755 395 269
178 8 -946
579 155 443
763 641 782
261 206 -202
609 300 -797
401 573 -935
321 440 330
109 371 -467
175 17 967
293 388 569
59 745 -291
604 290 311
593 581 922
191 247 -332
557 460 -34
338 311 601
59 238 572
126 301 869
242 382 319
271 186 441
11 109 -97
172 261 626
162 234 -860
418 791 254
237 418 -255
136 748 -240
681 183 -870
555 700 398
546 589 23
132 46 -203
702 761 809
42 92 -159
558 588 416
354 301 -304
54 587 302
284 735 -197
164 583 169
682 376 354
182 374 -643
777 326 384
263 803 799
742 332 741
732 567 365
324 145 -47
538 513 -249
501 383 136
615 410 -85
601 448 -826
785 614 519
404 63 -653
463 769 -189
136 385 -472
218 708 -839
591 427 822
442 801 891
397 176 762
700 337 -361
344 702 831
132 707 15
635 731 -323
641 429 596
786 202 187
741 224 -498
505 293 561
20 512 81
576 149 83
585 544 380
738 579 -823
749 539 -854
778 1 316
131 521 -552
147 9 -635
765 448 137
264 198 779
789 283 417
696 386 681
419 739 117
588 439 -394
662 546 -434
10 93 -451
350 517 -470
738 498 -787
798 630 731
138 51 -501
774 745 838
458 14 282
773 646 882
566 790 830
194 381 -523
26 321 499
268 781 -685
181 229 411
165 318 281
94 404 -595
3 365 941
573 329 727
559 204 -344
737 472 -548
360 312 155
657 292 -979
758 491 -726
104 743 345
564 438 581
407 453 733
409 693 -654
200 389 545
86 206 896
266 457 -60
306 28 -826
374 340 -208
662 100 -161
459 134 -418
404 207 -875
385 688 127
202 271 900
521 502 -27
542 8 658
631 233 801
50 682 -487
797 502 319
280 529 -530
577 549 -391
441 152 43
506 701 -603
117 116 -928
608 566 650
80 537 -868
24 390 47
752 221 203
500 710 -534
344 711 964
343 196 -330
588 613 -343
778 624 -691
508 723 51
782 432 -107
460 798 -220
364 636 973
480 449 -504
769 225 342
763 270 -157
492 684 -763
545 226 784
533 625 938
651 713 -567
396 593 -104
385 376 -496
182 212 314
558 43 783
11 614 545
537 545 -391
721 275 245
789 14 -927
174 263 586
666 644 -508
265 483 198
582 768 -142
187 169 477
482 636 -106
146 314 -355
433 160 416
769 12 -777
41 59 -488
286 466 137
405 428 -441
48 329 -332
469 707 618
347 746 962
192 65 799
155 634 -498
474 272 -695
740 453 282
549 778 -28
59 805 470
671 508 204
424 623 868
220 388 47
47 67 570
131 778 -916
392 96 304
296 373 703
289 49 -144
119 113 27
65 74 207
545 673 -313
490 266 296
654 778 358
152 425 -816
574 523 376
386 9 -68
62 430 277
203 99 337
136 739 -248
50 266 -810
281 333 327
542 94 -374
142 744 -433
19 255 -183
86 690 924
440 289 -222
13 478 313
122 655 -456
743 591 815
444 210 -88
543 632 577
450 307 -978
77 627 -21
370 61 236
409 393 378
392 574 -501
693 203 136
150 595 -552
661 53 506
550 163 346
440 625 416
424 307 901
268 788 -39
393 151 -682
727 50 -419
359 325 959
632 287 -390
101 796 111
395 624 583
687 405 -261
740 635 -347
551 438 -984
448 254 -40
429 491 -194
589 270 875
742 152 72
749 216 41
289 397 837
311 187 926
674 788 297
348 501 717
772 627 412
751 680 765
609 693 -990
199 402 167
453 711 915
796 591 -978
50 291 -266
483 506 -740
397 664 537
237 163 -327
173 528 855
805 408 -834
449 739 -192
774 255 -495
442 526 932
415 639 723
219 206 -414
286 5 -925
657 704 -653
152 767 703
114 62 -263
339 445 752
351 149 -803
5 625 98
803 441 178
253 317 -270
552 369 136
11 157 -370
651 626 590
723 451 939
293 296 -826
452 715 -751
118 52 800
196 13 -781
141 649 -699
326 416 -90
746 82 -370
530 649 186
123 753 165
34 67 172
390 528 -697
294 538 163
279 218 -283
15 219 827
494 78 996
647 441 436
305 106 526
188 673 975
705 503 -351
147 779 -712
480 165 -412
479 490 762
316 184 -751
599 590 -892
657 94 -310
411 498 -368
191 25 -769
726 14 -472
187 46 12
665 664 413
21 411 -274
703 283 97
137 309 92
169 302 -246
201 141 -208
350 348 -394
770 582 -119
625 341 980
567 748 -445
443 245 -411
8 45 -63
419 182 -883
589 414 217
19 347 -692
627 731 -779
466 275 211
161 345 -932
425 222 236
127 799 -779
723 776 283
283 242 -304
100 169 -586
798 99 873
743 600 948
426 168 -454
201 359 -622
121 69 596
200 133 444
356 602 416
643 79 -590
