19
981 1802
789 19 103
628 310 928
728 799 321
102 748 334
9 500 815
91 106 359
73 477 469
733 688 657
385 791 973
283 671 280
352 19 998
830 707 817
635 284 716
134 121 197
303 10 319
252 666 559
632 203 514
737 82 551
488 444 696
142 860 877
587 630 506
64 414 613
239 383 396
364 629 523
67 792 366
693 756 102
674 69 929
856 460 318
506 218 472
811 25 539
104 345 865
444 297 595
23 654 520
741 212 735
89 81 683
403 490 494
36 491 279
354 639 283
478 21 553
564 763 109
283 666 143
485 445 445
7 412 675
855 452 384
319 58 704
811 755 332
449 138 353
642 206 43
317 25 255
581 628 92
324 614 512
204 464 948
425 825 284
180 810 287
4 326 838
154 691 205
366 460 317
859 304 207
140 105 864
269 543 599
635 677 64
174 5 816
361 153 429
550 734 888
50 19 699
743 679 325
795 836 678
724 572 982
287 557 79
713 842 12
738 680 34
1 320 948
166 493 698
611 808 714
516 475 154
53 350 955
367 136 241
576 139 896
314 557 388
238 684 453
288 60 702
489 319 911
708 758 435
121 480 866
284 408 845
808 354 445
491 234 644
317 9 709
429 50 48
484 273 996
146 20 660
698 765 480
830 666 978
600 153 148
840 115 499
299 861 942
596 231 113
395 147 98
219 828 279
262 529 784
857 288 115
409 572 467
200 407 834
696 733 828
468 795 73
598 708 734
588 617 690
71 196 737
388 820 598
357 789 919
774 132 48
518 271 86
328 386 812
338 118 165
556 392 699
275 565 63
456 756 325
616 500 414
803 97 853
666 859 386
184 422 340
124 692 671
728 27 140
617 448 214
605 144 68
350 778 277
553 824 957
155 71 721
552 104 228
139 712 931
35 375 856
723 706 156
732 291 476
507 134 174
742 825 684
257 593 635
167 248 948
428 719 135
333 824 648
658 634 262
48 407 296
13 444 224
443 445 845
401 659 387
522 22 83
549 148 577
519 843 676
753 71 557
349 255 162
205 697 556
423 214 96
354 709 709
567 464 250
164 587 396
510 392 635
186 718 103
20 328 325
74 56 418
126 350 15
219 634 34
349 51 730
222 597 78
215 455 978
211 377 576
352 130 806
752 576 515
725 712 620
474 96 245
224 150 75
653 241 927
446 192 404
744 386 904
708 463 880
385 611 200
635 577 606
519 837 999
681 270 326
221 553 442
411 546 689
409 219 128
244 394 584
412 624 200
218 189 894
8 414 610
745 629 654
408 415 321
57 408 459
388 748 712
424 547 63
167 78 137
730 43 350
564 349 817
55 551 519
392 473 509
228 639 190
324 653 806
63 129 146
11 35 355
823 274 37
539 531 349
303 64 365
205 464 750
106 153 480
562 709 595
825 237 551
129 140 873
334 518 69
222 118 904
469 386 570
758 284 800
51 746 272
522 860 543
565 610 298
178 238 234
861 714 741
427 15 378
368 23 979
811 136 164
381 68 395
121 97 442
637 340 358
341 300 25
713 500 537
246 652 791
571 249 781
494 805 897
320 109 190
619 36 785
352 590 972
605 161 994
444 798 233
578 817 273
739 581 273
495 216 652
761 88 477
451 742 611
422 556 957
739 351 980
252 326 537
691 362 301
313 204 770
671 183 784
590 547 159
853 248 517
700 835 743
46 856 558
202 342 463
98 491 368
782 725 922
459 831 619
645 758 339
94 229 302
766 81 612
789 325 209
716 510 287
274 781 41
106 546 723
441 273 433
707 862 836
86 457 410
830 725 704
77 482 535
444 181 410
156 358 901
711 736 56
270 324 727
280 822 757
424 196 356
193 857 781
533 77 442
852 702 274
501 464 710
268 235 12
283 318 100
781 419 643
220 855 298
353 796 577
813 162 944
335 201 317
114 387 632
855 402 423
793 453 17
174 574 107
549 696 944
580 108 289
1 627 690
188 371 927
448 860 930
796 55 683
534 329 884
281 391 408
368 406 639
423 18 903
18 38 951
352 628 71
527 258 487
35 633 90
354 101 382
6 105 363
18 414 398
529 744 361
300 403 327
485 779 411
807 607 466
852 518 779
164 509 368
631 83 327
466 669 518
808 664 475
478 495 996
59 558 50
763 112 179
755 293 274
395 733 708
827 744 968
646 608 235
425 188 622
712 420 943
546 707 709
807 511 32
102 612 901
96 674 134
436 540 401
270 48 374
46 715 164
310 323 901
808 286 452
554 354 413
841 433 786
732 761 281
517 762 136
49 736 979
337 10 92
649 556 205
738 524 57
687 175 656
162 792 214
416 123 296
401 264 227
5 543 271
362 35 610
284 842 158
648 776 549
671 772 114
102 343 524
68 570 347
301 100 98
679 481 974
614 581 861
7 439 83
859 619 684
799 407 570
784 342 548
158 4 309
40 496 776
418 498 615
425 483 668
517 764 709
453 781 942
656 64 124
353 115 414
620 243 185
358 306 539
178 471 476
666 827 620
385 46 337
269 178 243
239 585 294
527 671 604
319 810 642
702 122 122
614 13 317
244 541 930
841 134 49
517 851 386
831 524 608
431 537 869
745 222 633
410 579 563
680 623 35
672 523 681
492 455 426
824 196 100
297 309 219
664 481 428
671 516 225
509 161 470
34 309 909
15 422 612
337 409 522
770 274 985
539 211 489
300 321 482
783 853 565
409 22 28
257 358 321
767 734 241
57 533 71
601 640 634
621 825 373
775 121 505
575 85 590
665 829 208
548 199 630
571 505 198
740 857 524
59 579 926
209 343 65
203 441 85
805 846 937
31 257 507
224 540 108
508 145 778
387 518 251
705 832 814
466 833 343
464 631 473
399 369 384
468 397 839
303 542 412
349 17 959
392 811 781
592 488 145
390 796 998
261 595 924
226 98 855
294 405 83
32 395 50
829 659 906
56 277 770
227 661 785
596 845 415
839 137 852
450 598 97
298 5 964
395 705 975
160 146 797
377 565 266
648 512 852
300 398 685
243 748 138
432 755 855
846 752 886
285 232 185
420 44 186
342 281 475
180 306 205
860 423 997
619 319 955
753 597 151
554 693 413
560 780 523
717 383 836
40 399 215
790 205 145
199 655 109
13 240 29
216 368 526
211 167 622
376 343 628
353 310 119
442 543 558
97 851 538
453 558 828
252 342 420
484 425 680
190 325 925
852 762 314
435 682 974
683 133 489
14 314 559
488 163 303
514 645 260
816 541 901
254 496 121
751 8 42
839 265 152
24 742 66
366 99 437
449 511 816
606 639 36
516 432 188
281 158 988
656 253 110
411 549 606
280 412 842
426 589 754
165 182 636
1 502 735
134 451 386
722 37 626
250 57 240
330 60 442
131 812 927
290 54 373
801 447 10
579 28 676
641 467 872
142 697 684
458 23 411
146 673 926
676 26 776
742 87 144
862 262 153
264 564 834
268 267 174
298 11 83
135 842 418
651 314 41
375 477 538
302 610 133
382 493 158
231 215 743
33 815 815
657 535 417
404 199 538
532 209 809
24 441 261
843 294 668
420 406 760
205 545 333
142 122 801
240 713 934
259 704 48
315 297 565
160 684 450
563 33 321
379 439 478
585 817 737
670 333 486
14 544 853
116 308 388
176 804 943
199 145 17
364 266 817
545 673 137
530 428 95
718 426 991
365 252 301
557 192 362
55 86 824
96 524 644
250 459 374
430 373 233
129 101 224
361 383 174
366 83 300
548 427 461
427 752 959
280 312 817
853 597 538
19 821 177
243 178 334
172 334 784
411 246 625
225 162 437
564 641 304
501 326 812
449 8 387
528 185 607
641 568 837
57 266 827
269 150 655
160 648 353
545 621 934
1 348 932
376 603 403
187 214 699
19 102 890
381 737 949
383 77 593
426 549 683
251 20 322
106 529 939
523 301 488
856 64 66
321 128 724
131 709 112
57 495 451
176 807 635
81 559 442
287 254 317
315 388 35
589 641 409
26 861 182
170 404 864
654 848 288
218 783 503
648 513 710
305 369 763
113 738 382
414 359 553
858 470 162
232 349 421
257 439 871
290 384 180
388 743 275
111 392 692
117 411 573
375 552 601
845 72 130
245 633 511
132 149 574
88 314 66
118 640 900
422 700 741
797 133 140
251 822 543
614 612 32
559 291 873
573 75 960
615 794 540
383 860 748
402 383 722
790 215 284
602 23 122
498 746 933
93 184 451
315 725 574
510 726 571
535 280 786
78 193 598
131 520 531
72 625 478
483 839 320
240 481 980
795 540 389
9 222 947
424 199 402
429 137 816
440 665 822
703 489 7
311 655 210
511 32 702
841 42 158
196 829 54
66 331 396
464 456 139
539 315 643
540 186 648
294 373 297
185 402 814
504 165 647
160 363 282
219 522 837
504 654 371
685 272 373
437 30 460
610 362 168
157 187 350
443 762 377
316 818 172
29 322 698
111 456 505
430 392 731
426 372 413
304 358 69
611 20 194
845 609 32
187 752 737
708 716 97
521 193 920
188 361 587
326 705 504
682 213 18
11 589 621
351 600 96
348 531 765
204 487 385
467 530 928
541 448 839
169 838 305
522 464 132
234 271 224
532 789 700
262 679 163
665 70 649
62 630 244
103 368 934
102 198 660
153 293 817
279 385 681
375 762 21
796 306 176
630 859 267
128 616 35
30 643 746
378 33 850
107 599 806
654 435 366
296 545 10
693 511 466
13 638 947
542 366 322
772 309 416
794 354 914
153 226 544
175 541 760
144 625 257
742 197 710
608 147 953
279 456 620
8 10 93
791 283 898
559 158 244
28 680 255
828 440 437
62 189 824
788 706 349
56 20 449
534 518 770
552 232 388
626 470 781
279 776 485
186 44 628
816 205 554
617 788 586
13 18 583
417 379 825
695 180 508
381 358 563
612 292 502
524 569 578
342 442 131
63 244 803
520 181 891
477 529 779
394 410 498
780 486 740
609 332 31
266 768 907
597 634 95
46 318 778
245 153 889
355 812 814
121 704 75
859 431 953
240 394 428
167 509 709
841 92 575
157 29 390
649 421 80
235 718 581
677 749 51
452 385 172
407 352 402
390 530 683
627 709 921
191 745 804
342 588 769
350 490 300
775 430 24
672 89 850
410 62 982
386 797 393
474 190 350
719 667 837
306 344 102
820 441 92
447 838 424
83 187 264
532 414 753
221 543 363
259 282 452
450 392 921
593 671 44
184 444 857
792 707 692
668 284 372
485 35 289
680 696 283
34 272 404
666 645 634
574 492 671
582 646 898
388 621 365
455 649 959
427 106 369
77 727 231
276 562 546
287 376 34
359 708 672
351 355 518
326 539 610
484 795 720
408 139 425
436 546 766
115 657 793
483 399 368
466 760 289
224 54 929
201 469 44
748 735 612
209 201 44
562 387 744
354 730 780
468 311 865
366 439 24
179 545 496
222 66 850
535 144 151
289 334 803
153 167 303
252 424 256
265 341 788
555 658 785
582 771 943
44 580 692
272 4 624
142 800 387
147 332 661
102 675 717
245 743 709
40 686 280
78 452 955
297 471 434
466 382 119
551 836 67
417 103 591
757 445 2
114 573 386
468 480 801
634 819 648
247 5 846
460 649 908
595 351 754
608 153 228
401 837 555
843 158 271
716 793 80
654 344 402
334 828 282
833 570 48
564 749 223
610 335 654
369 274 909
2 465 916
506 81 500
271 25 513
60 767 397
769 747 790
308 566 738
862 808 236
186 788 47
477 133 337
302 13 970
74 862 846
374 660 700
367 851 954
406 524 27
774 458 634
133 813 965
827 556 795
545 109 908
537 510 43
783 724 954
705 428 272
2 379 301
823 473 710
458 520 817
783 755 106
258 842 376
745 102 244
654 852 730
14 670 890
747 574 833
266 394 493
559 746 145
653 409 254
421 780 595
404 153 555
397 26 97
276 664 680
580 69 817
157 443 39
749 780 792
386 479 909
176 687 757
273 187 55
327 816 23
525 441 951
583 228 527
281 562 542
665 364 470
326 18 583
788 239 321
64 714 941
346 385 919
488 509 872
235 27 221
37 275 738
375 317 905
254 427 58
560 363 322
334 107 343
776 573 734
116 52 440
416 723 48
179 832 141
627 654 949
470 432 720
747 672 843
757 342 352
549 2 982
151 260 523
413 626 813
12 263 87
785 599 732
268 34 403
599 733 874
232 827 944
326 557 849
283 731 309
571 831 654
622 434 787
856 552 254
391 710 112
382 577 565
246 469 224
714 59 697
67 594 138
344 481 324
47 471 319
615 245 520
441 370 14
295 167 245
58 202 803
315 578 465
805 639 398
98 510 901
205 844 339
682 13 715
245 329 832
316 359 465
657 496 107
232 495 736
657 563 943
819 229 220
775 279 786
8 206 366
67 644 91
793 794 691
761 848 107
859 737 939
288 810 194
213 196 788
600 454 229
439 192 745
719 711 117
208 97 38
789 615 988
214 408 249
619 279 498
282 188 221
392 81 859
207 201 473
347 778 619
61 480 50
777 802 22
399 197 783
753 144 542
362 641 104
834 574 890
508 692 614
516 329 49
17 475 973
449 659 164
176 207 828
491 102 88
337 286 793
810 724 438
404 796 987
237 598 826
664 163 643
785 726 319
632 659 930
82 182 541
227 159 50
685 387 653
2 585 285
604 597 687
765 115 698
541 78 185
146 764 297
111 115 746
731 662 226
128 104 944
749 628 151
22 454 347
458 811 532
616 735 120
492 197 963
584 9 42
845 832 400
542 162 160
453 623 266
763 440 219
609 706 893
440 436 767
245 698 454
266 289 978
583 180 255
547 30 736
407 238 126
544 222 52
688 309 367
449 411 382
595 480 584
651 270 603
710 748 405
856 206 602
360 693 266
204 433 198
799 341 807
322 277 871
398 526 489
489 415 935
479 782 985
97 100 511
377 460 241
74 233 979
330 191 122
809 288 54
783 637 192
472 188 359
513 517 158
799 228 232
468 120 142
438 267 840
787 336 189
592 862 108
837 526 664
768 116 748
802 108 580
147 44 419
816 468 841
348 100 382
648 299 608
635 9 567
608 429 703
659 832 860
280 45 846
723 234 564
213 669 428
444 123 629
273 409 75
368 564 240
154 439 768
259 38 419
481 207 143
479 481 630
454 128 10
553 116 76
804 452 942
569 216 565
700 310 4
106 778 719
170 647 946
584 339 220
140 386 646
39 94 368
694 593 116
711 110 249
692 809 366
480 365 264
846 460 867
34 676 533
813 98 655
333 397 969
130 645 703
167 251 137
32 294 658
381 784 147
222 468 44
622 274 30
594 647 844
34 446 698
105 22 839
794 556 59
847 334 790
257 674 137
87 746 420
725 518 753
518 753 605
721 701 803
615 786 762
652 65 332
7 44 663
265 665 599
18 737 427
35 260 532
529 66 150
197 291 534
161 103 705
362 65 439
833 41 475
178 590 15
385 558 952
635 525 635
471 838 40
833 580 372
778 711 519
135 216 752
386 404 387
90 318 449
388 20 91
780 487 883
244 333 95
430 707 494
649 304 638
107 785 532
212 764 495
581 611 558
845 221 216
312 501 226
394 445 622
488 131 787
852 70 284
163 802 208
767 693 37
723 726 937
788 523 938
46 785 828
378 498 153
758 400 575
618 637 304
757 243 72
844 484 119
551 101 875
720 479 595
186 860 739
331 53 125
154 694 961
312 543 962
620 8 455
494 547 949
514 327 747
628 313 685
835 603 964
191 17 650
443 154 696
17 135 84
792 560 91
669 753 670
215 354 821
84 21 962
186 127 100
822 648 430
728 473 350
111 627 535
519 23 761
281 359 623
434 418 720
762 629 898
182 162 978
726 222 26
684 375 682
66 823 477
737 763 251
285 836 385
493 602 913
689 553 498
783 111 161
230 23 571
127 692 307
44 597 53
119 534 599
821 227 132
655 450 399
673 496 539
431 461 197
103 88 314
836 703 166
421 796 615
115 583 798
73 418 876
862 510 375
1 186 93
278 412 695
827 59 399
338 713 355
547 73 527
365 586 20
666 199 302
299 680 172
267 404 294
763 586 438
449 63 465
361 710 813
771 683 809
94 148 233
480 39 820
225 665 199
109 568 861
506 343 153
575 411 218
514 176 261
615 373 40
89 363 179
190 383 988
143 785 582
359 182 742
697 357 420
657 172 72
825 477 875
277 602 88
73 666 51
189 242 441
253 138 815
576 492 861
69 536 959
485 553 708
384 208 243
214 245 247
712 738 745
491 800 638
737 715 870
